
RCP6.0_MIDYEAR__CONCENTRATIONS____________________________
CONTENT:           CMIP5 RECOMMENDATIONS FOR ANNUAL AVERAGE, GLOBAL MEAN CONCENTRATIONS.
RUN:               RCP6, FINAL RELEASE, 30 May 2010
RCP6.0 CONTACT:    AIM group, Toshihiko Masui (masui@nies.go.jp) & Kenichi Matsumoto (matsumoto.kenichi@nies.go.jp)
DATE:              30/5/2010 01:02:33 (updated description) 
MAGICC-VERSION:    6.3.09, 25 November 2009
FILE PRODUCED BY:  RCP Concentration Calculation & Data Group, M. Meinshausen, S. Smith, K. Riahi, D. van Vuuren et al.
DOCUMENTATION:     M. Meinshausen, S. Smith et al. "The RCP GHG concentrations and their extension from 1765 to 2500", in prep., Climatic Change.
CMIP5 INFO:        http://cmip-pcmdi.llnl.gov/cmip5/
RCP DATABASE:      http://www.iiasa.ac.at/web-apps/tnt/RcpDb
FURTHER INFO:      For data sources, aknowledgements and further information, see http://www.pik-potsdam.de/~mmalte/rcps
NOTE:              RCP6 starts 2005; 20th century data and earlier is provided for convenience; 

COLUMN_DESCRIPTION________________________________________
1. CO2EQ            - CO2 equivalence concentrations using CO2 radiative forcing relationship Q = 3.71/ln(2)*ln(C/278), aggregating all anthropogenic forcings, including greenhouse gases listed below (i.e. columns 3,4,5 and 8-35), and aerosols, trop. ozone etc. (not listed below).
2. KYOTO-CO2EQ      - As column 1, but only aggregating greenhouse gases controlled under the Kyoto Protocol (columns 3,4,5 and 8-19).
3. CO2              - Atmospheric CO2 concentrations
4. CH4              - Atmospheric CH4 concentrations
5. N2O              - Atmospheric N2O concentrations
6. FGASSUMHFC134AEQ - All flourinated gases controlled under the Kyoto Protocol, i.e. HFCs, PFCs, and SF6 (columns 8-19) expressed as HFC134a equivalence concentrations.
7. MHALOSUMCFC12EQ  - All flourinated gases controlled under the Montreal Protocol, i.e. CFCs, HCFCs, Halons, CCl4, CH3Br, CH3Cl (columns 20-35) expressed as CFC-12 equivalence concentrations.
8. - 19.            - Flourinated Gases controlled under the Kyoto Protocol
20. - 35.           - Ozone Depleting Substances controlled under the Montreal Protocol


 &THISFILE_SPECIFICATIONS
 THISFILE_DATACOLUMNS    =          35,
 THISFILE_FIRSTYEAR      =        1765,
 THISFILE_LASTYEAR       =        2500,
 THISFILE_ANNUALSTEPS    =           1,
 THISFILE_FIRSTDATAROW   =          40,
 THISFILE_UNITS          =  SEE ROW 38,
 THISFILE_DATTYPE        =  RCPDAT
/

   COLUMN:                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
      2016      0.40478528E+03      0.45899567E+03      0.40141789E+03      0.17851042E+04      0.32748616E+03      0.24344447E+03      0.96740893E+03      0.93309005E+02      0.45827853E+01      0.11345996E+00      0.26354437E+02      0.13183194E+02      0.11296373E+01      0.69072317E+01      0.78336620E+02      0.93971131E+01      0.25726886E+01      0.15387906E+02      0.89270879E+01      0.21508552E+03      0.50085330E+03      0.69453103E+02      0.16242256E+02      0.91029930E+01      0.71838781E+02      0.39126000E+01      0.23960203E+03      0.23044092E+02      0.22820858E+02      0.36019074E+01      0.12994024E-02      0.30558677E+01      0.24891979E+00      0.69421635E+01      0.53802881E+03
      2017      0.40754279E+03      0.46163838E+03      0.40343127E+03      0.17859337E+04      0.32818265E+03      0.25257248E+03      0.96332431E+03      0.94802091E+02      0.46935611E+01      0.11879890E+00      0.26674269E+02      0.15035072E+02      0.12181732E+01      0.70894104E+01      0.81405754E+02      0.95747542E+01      0.26641878E+01      0.16177953E+02      0.92709485E+01      0.21146293E+03      0.49653851E+03      0.68573058E+02      0.16183693E+02      0.90986411E+01      0.68904191E+02      0.32030918E+01      0.24766124E+03      0.23447097E+02      0.23106043E+02      0.34980918E+01      0.92042192E-03      0.30498510E+01      0.23839341E+00      0.66986996E+01      0.53802886E+03
      2018      0.41026488E+03      0.46423899E+03      0.40542513E+03      0.17863038E+04      0.32886735E+03      0.26133504E+03      0.95916476E+03      0.96299543E+02      0.48045677E+01      0.12364938E+00      0.26921952E+02      0.16988042E+02      0.13031075E+01      0.72692620E+01      0.84308339E+02      0.97563838E+01      0.27278843E+01      0.16881612E+02      0.96213112E+01      0.20786623E+03      0.49216624E+03      0.67702139E+02      0.16125197E+02      0.90939209E+01      0.66083452E+02      0.26216569E+01      0.25568315E+03      0.23814689E+02      0.23264189E+02      0.33921739E+01      0.65197394E-03      0.30415918E+01      0.22816768E+00      0.66393550E+01      0.53802889E+03
      2019      0.41299842E+03      0.46679994E+03      0.40740083E+03      0.17862466E+04      0.32954034E+03      0.26975082E+03      0.95489241E+03      0.97801360E+02      0.49158052E+01      0.12801154E+00      0.27097744E+02      0.19023391E+02      0.13846553E+01      0.74468432E+01      0.87055388E+02      0.99419083E+01      0.27645724E+01      0.17509391E+02      0.99781738E+01      0.20429621E+03      0.48774452E+03      0.66840235E+02      0.16066761E+02      0.90889264E+01      0.63372075E+02      0.21450986E+01      0.26359113E+03      0.24150004E+02      0.23311027E+02      0.32848827E+01      0.46182083E-03      0.30312384E+01      0.21824971E+00      0.66217033E+01      0.53802890E+03
      2020      0.41576955E+03      0.46932428E+03      0.40936026E+03      0.17857913E+04      0.33020175E+03      0.27783755E+03      0.95048173E+03      0.99307544E+02      0.50272736E+01      0.13188553E+00      0.27201899E+02      0.21125754E+02      0.14630171E+01      0.76222073E+01      0.89657093E+02      0.10131235E+02      0.27750222E+01      0.18070471E+02      0.10341534E+02      0.20075354E+03      0.48328056E+03      0.65987215E+02      0.16008396E+02      0.90837134E+01      0.60765746E+02      0.17552372E+01      0.27132469E+03      0.24455874E+02      0.23260738E+02      0.31768514E+01      0.32712731E-03      0.30189358E+01      0.20863528E+00      0.66131004E+01      0.53802890E+03
      2021      0.41857698E+03      0.47180370E+03      0.41129764E+03      0.17848938E+04      0.33085166E+03      0.28560631E+03      0.94588984E+03      0.10081809E+03      0.51389727E+01      0.13527152E+00      0.27234632E+02      0.23280787E+02      0.15383421E+01      0.77952995E+01      0.92120361E+02      0.10324195E+02      0.27599496E+01      0.18571961E+02      0.10711391E+02      0.19723059E+03      0.47877185E+03      0.65141466E+02      0.15949992E+02      0.90783089E+01      0.58256145E+02      0.14366031E+01      0.27882790E+03      0.24733828E+02      0.23125570E+02      0.30685150E+01      0.23171817E-03      0.30047204E+01      0.19933468E+00      0.66016888E+01      0.53802891E+03
      2022      0.42143070E+03      0.47426313E+03      0.41321903E+03      0.17840299E+04      0.33150208E+03      0.29299684E+03      0.94109221E+03      0.10233296E+03      0.52508858E+01      0.13835032E+00      0.27229730E+02      0.25315558E+02      0.16109367E+01      0.79655434E+01      0.94446424E+02      0.10518794E+02      0.27312648E+01      0.19018842E+02      0.11084790E+02      0.19372323E+03      0.47421888E+03      0.64301959E+02      0.15891481E+02      0.90727625E+01      0.55837154E+02      0.11761296E+01      0.28606203E+03      0.24985874E+02      0.22916790E+02      0.29603122E+01      0.16413582E-03      0.29886419E+01      0.19035016E+00      0.65866266E+01      0.53802891E+03
      2023      0.42432454E+03      0.47674609E+03      0.41514445E+03      0.17837309E+04      0.33216500E+03      0.29997786E+03      0.93610512E+03      0.10385211E+03      0.53629958E+01      0.14130270E+00      0.27220918E+02      0.27091702E+02      0.16811466E+01      0.81325465E+01      0.96640365E+02      0.10713195E+02      0.27005842E+01      0.19416901E+02      0.11458781E+02      0.19023853E+03      0.46963388E+03      0.63469652E+02      0.15832928E+02      0.90671183E+01      0.53508610E+02      0.96285131E+00      0.29301194E+03      0.25215384E+02      0.22645267E+02      0.28527673E+01      0.11626437E-03      0.29708869E+01      0.18167237E+00      0.65738060E+01      0.53802891E+03
      2024      0.42726531E+03      0.47926370E+03      0.41708292E+03      0.17839868E+04      0.33284050E+03      0.30660706E+03      0.93094428E+03      0.10537554E+03      0.54753028E+01      0.14412871E+00      0.27208242E+02      0.28658416E+02      0.17491474E+01      0.82965009E+01      0.98713284E+02      0.10907465E+02      0.26679891E+01      0.19772882E+02      0.11833362E+02      0.18678209E+03      0.46502719E+03      0.62645264E+02      0.15774388E+02      0.90613818E+01      0.51269521E+02      0.78826567E+00      0.29966855E+03      0.25425240E+02      0.22320720E+02      0.27463186E+01      0.82354992E-04      0.29516271E+01      0.17331280E+00      0.65639493E+01      0.53802891E+03
      2025      0.43025671E+03      0.48181877E+03      0.41903635E+03      0.17847856E+04      0.33352868E+03      0.31293379E+03      0.92562670E+03      0.10690325E+03      0.55878067E+01      0.14682838E+00      0.27191743E+02      0.30056016E+02      0.18151062E+01      0.84575931E+01      0.10067555E+03      0.11101666E+02      0.26335565E+01      0.20092701E+02      0.12208534E+02      0.18335881E+03      0.46040816E+03      0.61829424E+02      0.15715909E+02      0.90555766E+01      0.49118500E+02      0.64518733E+00      0.30602867E+03      0.25618033E+02      0.21951816E+02      0.26413498E+01      0.58335538E-04      0.29310086E+01      0.16527054E+00      0.65570451E+01      0.53802891E+03
      2026      0.43329811E+03      0.48441099E+03      0.42100380E+03      0.17861234E+04      0.33422958E+03      0.31900112E+03      0.92017336E+03      0.10843525E+03      0.57005076E+01      0.14940175E+00      0.27171469E+02      0.31317762E+02      0.18791872E+01      0.86160184E+01      0.10253716E+03      0.11295873E+02      0.25973627E+01      0.20381662E+02      0.12584296E+02      0.17997398E+03      0.45578638E+03      0.61022856E+02      0.15657549E+02      0.90497276E+01      0.47054303E+02      0.52795254E+00      0.31209508E+03      0.25796223E+02      0.21546315E+02      0.25381730E+01      0.41321539E-04      0.29091822E+01      0.15754482E+00      0.65534831E+01      0.53802891E+03
      2027      0.43638173E+03      0.48703161E+03      0.42297812E+03      0.17879620E+04      0.33494313E+03      0.32484301E+03      0.91459417E+03      0.10997153E+03      0.58134054E+01      0.15184887E+00      0.27147446E+02      0.32469779E+02      0.19415249E+01      0.87719112E+01      0.10430614E+03      0.11490117E+02      0.25594664E+01      0.20643939E+02      0.12960648E+02      0.17662880E+03      0.45116661E+03      0.60225589E+02      0.15599315E+02      0.90438543E+01      0.45073870E+02      0.43208685E+00      0.31786949E+03      0.25961486E+02      0.21110926E+02      0.24370150E+01      0.29269801E-04      0.28862348E+01      0.15013156E+00      0.65512089E+01      0.53802891E+03
      2028      0.43949661E+03      0.48966870E+03      0.42495028E+03      0.17902392E+04      0.33566923E+03      0.33048599E+03      0.90889078E+03      0.11151209E+03      0.59265001E+01      0.15416977E+00      0.27119685E+02      0.33532448E+02      0.20022278E+01      0.89253558E+01      0.10598880E+03      0.11684396E+02      0.25199119E+01      0.20882785E+02      0.13337591E+02      0.17332153E+03      0.44654993E+03      0.59437127E+02      0.15541179E+02      0.90379538E+01      0.43172971E+02      0.35368078E+00      0.32335291E+03      0.26114928E+02      0.20651425E+02      0.23380376E+01      0.20733043E-04      0.28622391E+01      0.14301360E+00      0.65480831E+01      0.53802891E+03
      2029      0.44263738E+03      0.49231649E+03      0.42691631E+03      0.17929056E+04      0.33640777E+03      0.33595325E+03      0.90306853E+03      0.11305693E+03      0.60397916E+01      0.15636449E+00      0.27088198E+02      0.34522524E+02      0.20614009E+01      0.90764423E+01      0.10759125E+03      0.11878715E+02      0.24787448E+01      0.21101124E+02      0.13715123E+02      0.17005130E+03      0.44193808E+03      0.58657139E+02      0.15483121E+02      0.90320240E+01      0.41347979E+02      0.28954468E+00      0.32854979E+03      0.26257620E+02      0.20172960E+02      0.22413862E+01      0.14686095E-04      0.28372759E+01      0.13619734E+00      0.65440581E+01      0.53802891E+03
      2030      0.44556175E+03      0.49497421E+03      0.42887629E+03      0.17959236E+04      0.33715862E+03      0.34126541E+03      0.89713624E+03      0.11460605E+03      0.61532800E+01      0.15843307E+00      0.27053001E+02      0.35453877E+02      0.21191472E+01      0.92252687E+01      0.10911942E+03      0.12073087E+02      0.24360115E+01      0.21301606E+02      0.14093245E+02      0.16681813E+03      0.43733352E+03      0.57885452E+02      0.15425134E+02      0.90260831E+01      0.39595805E+02      0.23707498E+00      0.33346769E+03      0.26390621E+02      0.19680150E+02      0.21471740E+01      0.10402785E-04      0.28114151E+01      0.12966764E+00      0.65396030E+01      0.53802891E+03
      2031      0.44802240E+03      0.49764336E+03      0.43083200E+03      0.17992652E+04      0.33792168E+03      0.34644085E+03      0.89110515E+03      0.11615946E+03      0.62669652E+01      0.16037555E+00      0.27014116E+02      0.36338006E+02      0.21755674E+01      0.93719390E+01      0.11057906E+03      0.12267530E+02      0.23917591E+01      0.21486631E+02      0.14471956E+02      0.16362264E+03      0.43273917E+03      0.57122017E+02      0.15367219E+02      0.90201311E+01      0.37913755E+02      0.19414512E+00      0.33811653E+03      0.26515006E+02      0.19177074E+02      0.20554968E+01      0.73687344E-05      0.27847330E+01      0.12341059E+00      0.65352005E+01      0.53802891E+03
      2032      0.45029573E+03      0.50034947E+03      0.43280746E+03      0.18028629E+04      0.33869708E+03      0.35147532E+03      0.88482912E+03      0.11771601E+03      0.63805761E+01      0.16225556E+00      0.26972281E+02      0.37166502E+02      0.22310712E+01      0.95165233E+01      0.11196929E+03      0.12462197E+02      0.23474109E+01      0.21655930E+02      0.14851072E+02      0.16045935E+03      0.42815041E+03      0.56365656E+02      0.15309291E+02      0.90141402E+01      0.36296890E+02      0.15900286E+00      0.34228534E+03      0.26623116E+02      0.18666254E+02      0.19663821E+01      0.52195875E-05      0.27572329E+01      0.11741986E+00      0.65267130E+01      0.53802891E+03
      2033      0.45264207E+03      0.50312459E+03      0.43483148E+03      0.18066744E+04      0.33948491E+03      0.35636725E+03      0.87806457E+03      0.11927458E+03      0.64938417E+01      0.16413671E+00      0.26928247E+02      0.37933055E+02      0.22860542E+01      0.96591180E+01      0.11329001E+03      0.12657258E+02      0.23043571E+01      0.21809515E+02      0.15230408E+02      0.15732497E+03      0.42356487E+03      0.55615584E+02      0.15251292E+02      0.90081043E+01      0.34741351E+02      0.13022271E+00      0.34560402E+03      0.26701545E+02      0.18149539E+02      0.18798621E+01      0.36972555E-05      0.27289416E+01      0.11168005E+00      0.65144211E+01      0.53802891E+03
      2034      0.45504472E+03      0.50598430E+03      0.43691619E+03      0.18107279E+04      0.34028509E+03      0.36113823E+03      0.87065223E+03      0.12083516E+03      0.66067619E+01      0.16601899E+00      0.26882050E+02      0.38651127E+02      0.23405898E+01      0.97998870E+01      0.11454829E+03      0.12852778E+02      0.22625797E+01      0.21950109E+02      0.15609964E+02      0.15422475E+03      0.41899025E+03      0.54872607E+02      0.15193286E+02      0.90020488E+01      0.33246745E+02      0.10665818E+00      0.34780187E+03      0.26740797E+02      0.17629226E+02      0.17960204E+01      0.26189231E-05      0.26999674E+01      0.10619316E+00      0.65041521E+01      0.53802891E+03
      2035      0.45750887E+03      0.50893705E+03      0.43906785E+03      0.18150411E+04      0.34109749E+03      0.36580640E+03      0.86247135E+03      0.12239776E+03      0.67193368E+01      0.16790242E+00      0.26833723E+02      0.39331499E+02      0.23947432E+01      0.99389783E+01      0.11575045E+03      0.13048810E+02      0.22220574E+01      0.22079993E+02      0.15989739E+02      0.15116275E+03      0.41443287E+03      0.54137347E+02      0.15135326E+02      0.89959790E+01      0.31812187E+02      0.87366898E-01      0.34867363E+03      0.26732895E+02      0.17107282E+02      0.17149048E+01      0.18550945E-05      0.26704253E+01      0.10096017E+00      0.64966819E+01      0.53802891E+03
      2036      0.46003259E+03      0.51198315E+03      0.44128581E+03      0.18196281E+04      0.34192201E+03      0.37038757E+03      0.85343478E+03      0.12396237E+03      0.68315665E+01      0.16978698E+00      0.26783297E+02      0.39982990E+02      0.24485768E+01      0.10076535E+02      0.11690233E+03      0.13245411E+02      0.21827681E+01      0.22201154E+02      0.16369734E+02      0.14814247E+03      0.40989840E+03      0.53410348E+02      0.15077460E+02      0.89899000E+01      0.30436551E+02      0.71575252E-01      0.34806919E+03      0.26671264E+02      0.16585391E+02      0.16365699E+01      0.13140422E-05      0.26404244E+01      0.95970546E-01      0.64920359E+01      0.53802891E+03
      2037      0.46261159E+03      0.51512056E+03      0.44356720E+03      0.18245089E+04      0.34275853E+03      0.37489645E+03      0.84348588E+03      0.12552900E+03      0.69434509E+01      0.17167267E+00      0.26730807E+02      0.40613166E+02      0.25021573E+01      0.10212712E+02      0.11800978E+03      0.13442645E+02      0.21446918E+01      0.22315449E+02      0.16749948E+02      0.14516767E+03      0.40539295E+03      0.52692233E+02      0.15019745E+02      0.89838175E+01      0.29118806E+02      0.58649403E-01      0.34588524E+03      0.26550692E+02      0.16065045E+02      0.15610505E+01      0.93079190E-06      0.26100585E+01      0.91203363E-01      0.64906146E+01      0.53802891E+03
      2038      0.46523430E+03      0.51833854E+03      0.44590288E+03      0.18296668E+04      0.34360696E+03      0.37934235E+03      0.83258011E+03      0.12709765E+03      0.70549901E+01      0.17355951E+00      0.26676267E+02      0.41226805E+02      0.25555199E+01      0.10347595E+02      0.11907667E+03      0.13640530E+02      0.21077966E+01      0.22423978E+02      0.17130382E+02      0.14223884E+03      0.40091846E+03      0.51983019E+02      0.14962189E+02      0.89777327E+01      0.27856794E+02      0.48068078E-01      0.34205051E+03      0.26366494E+02      0.15547382E+02      0.14883145E+01      0.65931944E-06      0.25793814E+01      0.86658685E-01      0.64903937E+01      0.53802891E+03
      2039      0.46788612E+03      0.52162304E+03      0.44828176E+03      0.18350584E+04      0.34446717E+03      0.38373033E+03      0.82068381E+03      0.12866832E+03      0.71661841E+01      0.17544748E+00      0.26619679E+02      0.41826622E+02      0.26086734E+01      0.10481210E+02      0.12010531E+03      0.13839044E+02      0.20720417E+01      0.22527266E+02      0.17511035E+02      0.13935406E+03      0.39647380E+03      0.51282267E+02      0.14904764E+02      0.89716425E+01      0.26647640E+02      0.39403640E-01      0.33652028E+03      0.26114538E+02      0.15033250E+02      0.14183102E+01      0.46702396E-06      0.25484164E+01      0.82335211E-01      0.64892586E+01      0.53802891E+03
      2040      0.47071807E+03      0.52496655E+03      0.45069811E+03      0.18406512E+04      0.34533907E+03      0.38806547E+03      0.80778199E+03      0.13024100E+03      0.72770330E+01      0.17733658E+00      0.26561044E+02      0.42415060E+02      0.26616309E+01      0.10613596E+02      0.12109812E+03      0.14038171E+02      0.20373896E+01      0.22625865E+02      0.17891907E+02      0.13651213E+03      0.39205855E+03      0.50589673E+02      0.14847452E+02      0.89655450E+01      0.25488850E+02      0.32307175E-01      0.32927639E+03      0.25791714E+02      0.14523399E+02      0.13509964E+01      0.33081290E-06      0.25171949E+01      0.78210260E-01      0.64871689E+01      0.53802891E+03
